day,time_bucket,product,strike,panel_mid,panel_spot,tau_years,bs_price,heston_price,bs_residual,heston_residual
2,mid,VEV_4000,4000,1241.5,5241.5,0.011904761904761904,1241.5,1241.5000000000023,0.0,-2.2737367544323206e-12
2,mid,VEV_4500,4500,742.0,5241.5,0.011904761904761904,741.5000035570347,741.5000013662104,0.49999644296531187,0.49999863378957343
2,mid,VEV_5000,5000,246.0,5241.5,0.011904761904761904,245.11098872492676,244.94812104006448,0.8890112750732442,1.0518789599355216
2,mid,VEV_5100,5100,155.0,5241.5,0.011904761904761904,156.27265257212912,156.04746152936067,-1.2726525721291182,-1.0474615293606746
2,mid,VEV_5200,5200,84.5,5241.5,0.011904761904761904,84.73212640291513,84.62748070671137,-0.23212640291512798,-0.12748070671136702
2,mid,VEV_5300,5300,39.0,5241.5,0.011904761904761904,37.43444637095422,37.553096696037215,1.5655536290457803,1.4469033039627845
2,mid,VEV_5400,5400,11.5,5241.5,0.011904761904761904,13.038115862806649,13.257156337265995,-1.5381158628066487,-1.7571563372659948
2,mid,VEV_5500,5500,4.5,5241.5,0.011904761904761904,3.505444536990524,3.6667919252689902,0.9945554630094762,0.8332080747310098
3,early,VEV_4000,4000,1242.5,5242.5,0.007936507936507936,1242.5,1242.499999999999,0.0,9.094947017729282e-13
3,early,VEV_4500,4500,743.0,5242.5,0.007936507936507936,742.5000003965552,742.500000245948,0.4999996034448486,0.4999997540520553
3,early,VEV_5000,5000,245.5,5242.5,0.007936507936507936,245.02402710146725,244.96671170251466,0.4759728985327456,0.5332882974853419
3,early,VEV_5100,5100,154.0,5242.5,0.007936507936507936,154.52764087717787,154.43732189272617,-0.5276408771778733,-0.4373218927261746
3,early,VEV_5200,5200,81.0,5242.5,0.007936507936507936,81.38505261437285,81.33936848115113,-0.385052614372853,-0.3393684811511264
3,early,VEV_5300,5300,35.0,5242.5,0.007936507936507936,33.92409034787124,33.97305457001573,1.0759096521287574,1.0269454299842735
3,early,VEV_5400,5400,10.0,5242.5,0.007936507936507936,10.735420766389097,10.822161071152445,-0.7354207663890975,-0.8221610711524452
3,early,VEV_5500,5500,2.5,5242.5,0.007936507936507936,2.5125379242655583,2.5695196848062785,-0.012537924265558331,-0.06951968480627846
3,late,VEV_4000,4000,1247.5,5247.5,0.007936507936507936,1247.5,1247.4999999999943,0.0,5.6843418860808015e-12
3,late,VEV_4500,4500,747.0,5247.5,0.007936507936507936,747.500000027515,747.5000000012036,-0.5000000275149432,-0.5000000012036026
3,late,VEV_5000,5000,249.0,5247.5,0.007936507936507936,249.0834531454002,248.88841332475084,-0.08345314540019899,0.111586675249157
3,late,VEV_5100,5100,155.5,5247.5,0.007936507936507936,156.6153609480807,156.24108240008283,-1.1153609480807063,-0.7410824000828313
3,late,VEV_5200,5200,81.0,5247.5,0.007936507936507936,80.90556949052643,80.68855582284077,0.09443050947356824,0.3114441771592311
3,late,VEV_5300,5300,33.0,5247.5,0.007936507936507936,32.1060010794215,32.31377444276982,0.8939989205784968,0.6862255572301805
3,late,VEV_5400,5400,8.5,5247.5,0.007936507936507936,9.282373970231902,9.648136859119298,-0.7823739702319017,-1.1481368591192975
3,late,VEV_5500,5500,2.5,5247.5,0.007936507936507936,1.8915306925973994,2.111379296209025,0.6084693074026006,0.3886207037909748
3,mid,VEV_4000,4000,1220.5,5220.5,0.007936507936507936,1220.5,1220.499999999995,0.0,5.002220859751105e-12
3,mid,VEV_4500,4500,720.5,5220.5,0.007936507936507936,720.500000295794,720.5000020184578,-2.957940523629077e-07,-2.018457848862454e-06
3,mid,VEV_5000,5000,224.0,5220.5,0.007936507936507936,223.5558145110199,223.84400220819623,0.4441854889801107,0.15599779180377027
3,mid,VEV_5100,5100,135.0,5220.5,0.007936507936507936,135.00447872910718,135.40424463827384,-0.00447872910717706,-0.4042446382738376
3,mid,VEV_5200,5200,66.5,5220.5,0.007936507936507936,66.36824327036402,66.48931495252555,0.13175672963598117,0.010685047474453313
3,mid,VEV_5300,5300,25.5,5220.5,0.007936507936507936,25.04016542625527,24.7454991408088,0.4598345737447289,0.7545008591912001
3,mid,VEV_5400,5400,5.5,5220.5,0.007936507936507936,6.941954323187133,6.577172063452937,-1.441954323187133,-1.0771720634529371
3,mid,VEV_5500,5500,1.5,5220.5,0.007936507936507936,1.3782232574182842,1.1925499752125486,0.12177674258171578,0.3074500247874514
