day,timestamp,monotone_ok,convex_ok,monotone_breaks,convex_breaks
0,11400,True,True,0,0
0,11500,True,True,0,0
0,11600,True,True,0,0
0,11700,True,True,0,0
0,11800,True,True,0,0
0,11900,True,True,0,0
0,12000,True,True,0,0
0,12100,True,True,0,0
0,12200,True,True,0,0
0,12300,True,True,0,0
0,12400,True,True,0,0
0,12500,True,True,0,0
0,12600,True,True,0,0
0,12700,True,True,0,0
0,12800,True,True,0,0
0,12900,True,True,0,0
0,13000,True,True,0,0
0,13100,True,True,0,0
0,13200,True,True,0,0
0,13300,True,True,0,0
0,13400,True,True,0,0
0,13500,True,True,0,0
0,13600,True,True,0,0
0,13700,True,True,0,0
0,13800,True,True,0,0
0,13900,True,True,0,0
0,14000,True,True,0,0
0,14100,True,True,0,0
0,14200,True,True,0,0
0,14300,True,True,0,0
0,14400,True,True,0,0
0,14500,True,True,0,0
0,14600,True,True,0,0
0,14700,True,True,0,0
0,14800,True,True,0,0
0,14900,True,True,0,0
0,15000,True,True,0,0
0,15100,True,True,0,0
0,15200,True,True,0,0
0,15300,True,True,0,0
0,15400,True,True,0,0
0,15500,True,True,0,0
0,15600,True,True,0,0
0,15700,True,True,0,0
0,15800,True,True,0,0
0,15900,True,True,0,0
0,16000,True,True,0,0
0,16100,True,True,0,0
0,16200,True,True,0,0
0,16300,True,True,0,0
0,16400,True,True,0,0
0,16500,True,True,0,0
0,16600,True,True,0,0
0,16700,True,True,0,0
0,16800,True,True,0,0
0,16900,True,True,0,0
0,17000,True,True,0,0
0,17100,True,True,0,0
0,17200,True,True,0,0
0,17300,True,True,0,0
0,17400,True,True,0,0
0,17500,True,True,0,0
0,17600,True,True,0,0
0,17700,True,True,0,0
0,17800,True,True,0,0
0,17900,True,True,0,0
0,18000,True,True,0,0
0,18100,True,True,0,0
0,18200,True,True,0,0
0,18300,True,True,0,0
0,18400,True,True,0,0
0,18500,True,True,0,0
0,18600,True,True,0,0
0,18700,True,True,0,0
0,18800,True,True,0,0
0,18900,True,True,0,0
0,19000,True,True,0,0
0,19100,True,True,0,0
0,19200,True,True,0,0
0,19300,True,True,0,0
0,19400,True,True,0,0
0,19500,True,True,0,0
0,19600,True,True,0,0
0,19700,True,True,0,0
0,19800,True,True,0,0
0,19900,True,True,0,0
0,20000,True,True,0,0
0,20100,True,True,0,0
0,20200,True,True,0,0
0,20300,True,True,0,0
0,20400,True,True,0,0
0,20500,True,True,0,0
0,20600,True,True,0,0
0,20700,True,True,0,0
0,20800,True,True,0,0
0,20900,True,True,0,0
0,21000,True,True,0,0
0,21100,True,True,0,0
0,21200,True,True,0,0
0,21300,True,True,0,0
0,21400,True,True,0,0
0,21500,True,True,0,0
0,21600,True,True,0,0
0,21700,True,True,0,0
0,21800,True,True,0,0
0,21900,True,True,0,0
0,22000,True,True,0,0
0,22100,True,True,0,0
0,22200,True,True,0,0
0,22300,True,True,0,0
0,22400,True,True,0,0
0,22500,True,True,0,0
0,22600,True,True,0,0
0,22700,True,True,0,0
0,22800,True,True,0,0
0,22900,True,True,0,0
0,23000,True,True,0,0
0,23100,True,True,0,0
0,23200,True,True,0,0
0,23300,True,True,0,0
0,23400,True,True,0,0
0,23500,True,True,0,0
0,23600,True,True,0,0
0,23700,True,True,0,0
0,23800,True,True,0,0
0,23900,True,True,0,0
0,24000,True,True,0,0
0,24100,True,True,0,0
0,24200,True,True,0,0
0,24300,True,True,0,0
0,24400,True,True,0,0
0,24500,True,True,0,0
0,24600,True,True,0,0
0,24700,True,True,0,0
0,24800,True,True,0,0
0,24900,True,True,0,0
0,25000,True,True,0,0
0,25100,True,True,0,0
0,25200,True,True,0,0
0,25300,True,True,0,0
0,25400,True,True,0,0
0,25500,True,True,0,0
0,25600,True,True,0,0
0,25700,True,True,0,0
0,25800,True,True,0,0
0,25900,True,True,0,0
0,26000,True,True,0,0
0,26100,True,True,0,0
0,26200,True,True,0,0
0,26300,True,True,0,0
0,26400,True,True,0,0
0,26500,True,True,0,0
0,26600,True,True,0,0
0,26700,True,True,0,0
0,26800,True,True,0,0
0,26900,True,True,0,0
0,27000,True,True,0,0
0,27100,True,True,0,0
0,27200,True,True,0,0
0,27300,True,True,0,0
0,27400,True,True,0,0
0,27500,True,True,0,0
0,27600,True,True,0,0
0,27700,True,True,0,0
0,27800,True,True,0,0
0,27900,True,True,0,0
0,28000,True,True,0,0
0,28100,True,True,0,0
0,28200,True,True,0,0
0,28300,True,True,0,0
0,28400,True,True,0,0
0,28500,True,True,0,0
0,28600,True,True,0,0
0,28700,True,True,0,0
0,28800,True,True,0,0
0,28900,True,True,0,0
0,29000,True,True,0,0
0,29100,True,True,0,0
0,29200,True,True,0,0
0,29300,True,True,0,0
0,29400,True,True,0,0
0,29500,True,True,0,0
0,29600,True,True,0,0
0,29700,True,True,0,0
0,29800,True,True,0,0
0,29900,True,True,0,0
0,30000,True,True,0,0
0,30100,True,True,0,0
0,30200,True,True,0,0
0,30300,True,True,0,0
0,30400,True,True,0,0
0,30500,True,True,0,0
0,30600,True,True,0,0
0,30700,True,True,0,0
0,30800,True,True,0,0
0,30900,True,True,0,0
0,31000,True,True,0,0
0,31100,True,True,0,0
0,31200,True,True,0,0
0,31300,True,True,0,0
0,31400,True,True,0,0
0,31500,True,True,0,0
0,31600,True,True,0,0
0,31700,True,True,0,0
0,31800,True,True,0,0
0,31900,True,True,0,0
0,32000,True,True,0,0
0,32100,True,True,0,0
0,32200,True,True,0,0
0,32300,True,True,0,0
0,32400,True,True,0,0
0,32500,True,True,0,0
0,32600,True,True,0,0
0,32700,True,True,0,0
0,32800,True,True,0,0
0,32900,True,True,0,0
0,33000,True,True,0,0
0,33100,True,True,0,0
0,33200,True,True,0,0
0,33300,True,True,0,0
0,33400,True,True,0,0
0,33500,True,True,0,0
0,33600,True,True,0,0
0,33700,True,True,0,0
0,33800,True,True,0,0
0,33900,True,True,0,0
0,34000,True,True,0,0
0,34100,True,True,0,0
0,34200,True,True,0,0
0,34300,True,True,0,0
0,34400,True,True,0,0
0,34500,True,True,0,0
0,34600,True,True,0,0
0,34700,True,True,0,0
0,34800,True,True,0,0
0,34900,True,True,0,0
0,35000,True,True,0,0
0,35100,True,True,0,0
0,35200,True,True,0,0
0,35300,True,True,0,0
0,35400,True,True,0,0
0,35500,True,True,0,0
0,35600,True,True,0,0
0,35700,True,True,0,0
0,35800,True,True,0,0
0,35900,True,True,0,0
0,36000,True,True,0,0
0,36100,True,True,0,0
0,36200,True,True,0,0
0,36300,True,True,0,0
0,36400,True,True,0,0
0,36500,True,True,0,0
0,36600,True,True,0,0
0,36700,True,True,0,0
0,36800,True,True,0,0
0,36900,True,True,0,0
0,37000,True,True,0,0
0,37100,True,True,0,0
0,37200,True,True,0,0
0,37300,True,True,0,0
0,37400,True,True,0,0
0,37500,True,True,0,0
0,37600,True,True,0,0
0,37700,True,True,0,0
0,37800,True,True,0,0
0,37900,True,True,0,0
0,38000,True,True,0,0
0,38100,True,True,0,0
0,38200,True,True,0,0
0,38300,True,True,0,0
0,38400,True,True,0,0
0,38500,True,True,0,0
0,38600,True,True,0,0
0,38700,True,True,0,0
0,38800,True,True,0,0
0,38900,True,True,0,0
0,39000,True,True,0,0
0,39100,True,True,0,0
0,39200,True,True,0,0
0,39300,True,True,0,0
0,39400,True,True,0,0
0,39500,True,True,0,0
0,39600,True,True,0,0
0,39700,True,True,0,0
0,39800,True,True,0,0
0,39900,True,True,0,0
0,40000,True,True,0,0
0,40100,True,True,0,0
0,40200,True,True,0,0
0,40300,True,True,0,0
0,40400,True,True,0,0
0,40500,True,True,0,0
0,40600,True,True,0,0
0,40700,True,True,0,0
0,40800,True,True,0,0
0,40900,True,True,0,0
0,41000,True,True,0,0
0,41100,True,True,0,0
0,41200,True,True,0,0
0,41300,True,True,0,0
0,41400,True,True,0,0
0,41500,True,True,0,0
0,41600,True,True,0,0
0,41700,True,True,0,0
0,41800,True,True,0,0
0,41900,True,True,0,0
0,42000,True,True,0,0
0,42100,True,True,0,0
0,42200,True,True,0,0
0,42300,True,True,0,0
0,42400,True,True,0,0
0,42500,True,True,0,0
0,42600,True,True,0,0
0,42700,True,True,0,0
0,42800,True,True,0,0
0,42900,True,True,0,0
0,43000,True,True,0,0
0,43100,True,True,0,0
0,43200,True,True,0,0
0,43300,True,True,0,0
0,43400,True,True,0,0
0,43500,True,True,0,0
0,43600,True,True,0,0
0,43700,True,True,0,0
0,43800,True,True,0,0
0,43900,True,True,0,0
0,44000,True,True,0,0
0,44100,True,True,0,0
0,44200,True,True,0,0
0,44300,True,True,0,0
0,44400,True,True,0,0
0,44500,True,True,0,0
0,44600,True,True,0,0
0,44700,True,True,0,0
0,44800,True,True,0,0
0,44900,True,True,0,0
0,45000,True,True,0,0
0,45100,True,True,0,0
0,45200,True,True,0,0
0,45300,True,True,0,0
0,45400,True,True,0,0
0,45500,True,True,0,0
0,45600,True,True,0,0
0,45700,True,True,0,0
0,45800,True,True,0,0
0,45900,True,True,0,0
0,46000,True,True,0,0
0,46100,True,True,0,0
0,46200,True,True,0,0
0,46300,True,True,0,0
0,46400,True,True,0,0
0,46500,True,True,0,0
0,46600,True,True,0,0
0,46700,True,True,0,0
0,46800,True,True,0,0
0,46900,True,True,0,0
0,47000,True,True,0,0
0,47100,True,True,0,0
0,47200,True,True,0,0
0,47300,True,True,0,0
0,47400,True,True,0,0
0,47500,True,True,0,0
0,47600,True,True,0,0
0,47700,True,True,0,0
0,47800,True,True,0,0
0,47900,True,True,0,0
0,48000,True,True,0,0
0,48100,True,True,0,0
0,48200,True,True,0,0
0,48300,True,True,0,0
0,48400,True,True,0,0
0,48500,True,True,0,0
0,48600,True,True,0,0
0,48700,True,True,0,0
0,48800,True,True,0,0
0,48900,True,True,0,0
0,49000,True,True,0,0
0,49100,True,True,0,0
0,49200,True,True,0,0
0,49300,True,True,0,0
0,49400,True,True,0,0
0,49500,True,True,0,0
0,49600,True,True,0,0
0,49700,True,True,0,0
0,49800,True,True,0,0
0,49900,True,True,0,0
0,50000,True,True,0,0
0,50100,True,True,0,0
0,50200,True,True,0,0
0,50300,True,True,0,0
0,50400,True,True,0,0
0,50500,True,True,0,0
0,50600,True,True,0,0
0,50700,True,True,0,0
0,50800,True,True,0,0
0,50900,True,True,0,0
0,51000,True,True,0,0
0,51100,True,True,0,0
0,51200,True,True,0,0
0,51300,True,True,0,0
0,51400,True,True,0,0
0,51500,True,True,0,0
0,51600,True,True,0,0
0,51700,True,True,0,0
0,51800,True,True,0,0
0,51900,True,True,0,0
0,52000,True,True,0,0
0,52100,True,True,0,0
0,52200,True,True,0,0
0,52300,True,True,0,0
0,52400,True,True,0,0
0,52500,True,True,0,0
0,52600,True,True,0,0
0,52700,True,True,0,0
0,52800,True,True,0,0
0,52900,True,True,0,0
0,53000,True,True,0,0
0,53100,True,True,0,0
0,53200,True,True,0,0
0,53300,True,True,0,0
0,53400,True,True,0,0
0,53500,True,True,0,0
0,53600,True,True,0,0
0,53700,True,True,0,0
0,53800,True,True,0,0
0,53900,True,True,0,0
0,54000,True,True,0,0
0,54100,True,True,0,0
0,54200,True,True,0,0
0,54300,True,True,0,0
0,54400,True,True,0,0
0,54500,True,True,0,0
0,54600,True,True,0,0
0,54700,True,True,0,0
0,54800,True,True,0,0
0,54900,True,True,0,0
0,55000,True,True,0,0
0,55100,True,True,0,0
0,55200,True,True,0,0
0,55300,True,True,0,0
0,55400,True,True,0,0
0,55500,True,True,0,0
0,55600,True,True,0,0
0,55700,True,True,0,0
0,55800,True,True,0,0
0,55900,True,True,0,0
0,56000,True,True,0,0
0,56100,True,True,0,0
0,56200,True,True,0,0
0,56300,True,True,0,0
0,56400,True,True,0,0
0,56500,True,True,0,0
0,56600,True,True,0,0
0,56700,True,True,0,0
0,56800,True,True,0,0
0,56900,True,True,0,0
0,57000,True,True,0,0
0,57100,True,True,0,0
0,57200,True,True,0,0
0,57300,True,True,0,0
0,57400,True,True,0,0
0,57500,True,True,0,0
0,57600,True,True,0,0
0,57700,True,True,0,0
0,57800,True,True,0,0
0,57900,True,True,0,0
0,58000,True,True,0,0
0,58100,True,True,0,0
0,58200,True,True,0,0
0,58300,True,True,0,0
0,58400,True,True,0,0
0,58500,True,True,0,0
0,58600,True,True,0,0
0,58700,True,True,0,0
0,58800,True,True,0,0
0,58900,True,True,0,0
0,59000,True,True,0,0
0,59100,True,True,0,0
0,59200,True,True,0,0
0,59300,True,True,0,0
0,59400,True,True,0,0
0,59500,True,True,0,0
0,59600,True,True,0,0
0,59700,True,True,0,0
0,59800,True,True,0,0
0,59900,True,True,0,0
0,60000,True,True,0,0
0,60100,True,True,0,0
0,60200,True,True,0,0
0,60300,True,True,0,0
0,60400,True,True,0,0
0,60500,True,True,0,0
0,60600,True,True,0,0
0,60700,True,True,0,0
0,60800,True,True,0,0
0,60900,True,True,0,0
0,61000,True,True,0,0
0,61100,True,True,0,0
0,61200,True,True,0,0
0,61300,True,True,0,0
0,61400,True,True,0,0
0,61500,True,True,0,0
0,61600,True,True,0,0
0,61700,True,True,0,0
0,61800,True,True,0,0
0,61900,True,True,0,0
0,62000,True,True,0,0
0,62100,True,True,0,0
0,62200,True,True,0,0
0,62300,True,True,0,0
0,62400,True,True,0,0
0,62500,True,True,0,0
0,62600,True,True,0,0
0,62700,True,True,0,0
0,62800,True,True,0,0
0,62900,True,True,0,0
0,63000,True,True,0,0
0,63100,True,True,0,0
0,63200,True,True,0,0
0,63300,True,True,0,0
0,63400,True,True,0,0
0,63500,True,True,0,0
0,63600,True,True,0,0
0,63700,True,True,0,0
0,63800,True,True,0,0
0,63900,True,True,0,0
0,64000,True,True,0,0
0,64100,True,True,0,0
0,64200,True,True,0,0
0,64300,True,True,0,0
0,64400,True,True,0,0
0,64500,True,True,0,0
0,64600,True,True,0,0
0,64700,True,True,0,0
0,64800,True,True,0,0
0,64900,True,True,0,0
0,65000,True,True,0,0
0,65100,True,True,0,0
0,65200,True,True,0,0
0,65300,True,True,0,0
0,65400,True,True,0,0
0,65500,True,True,0,0
0,65600,True,True,0,0
0,65700,True,True,0,0
0,65800,True,True,0,0
0,65900,True,True,0,0
0,66000,True,True,0,0
0,66100,True,True,0,0
0,66200,True,True,0,0
0,66300,True,True,0,0
0,66400,True,True,0,0
0,66500,True,True,0,0
0,66600,True,True,0,0
0,66700,True,True,0,0
0,66800,True,True,0,0
0,66900,True,True,0,0
0,67000,True,True,0,0
0,67100,True,True,0,0
0,67200,True,True,0,0
0,67300,True,True,0,0
0,67400,True,True,0,0
0,67500,True,True,0,0
0,67600,True,True,0,0
0,67700,True,True,0,0
0,67800,True,True,0,0
0,67900,True,True,0,0
0,68000,True,True,0,0
0,68100,True,True,0,0
0,68200,True,True,0,0
0,68300,True,True,0,0
0,68400,True,True,0,0
0,68500,True,True,0,0
0,68600,True,True,0,0
0,68700,True,True,0,0
0,68800,True,True,0,0
0,68900,True,True,0,0
0,69000,True,True,0,0
0,69100,True,True,0,0
0,69200,True,True,0,0
0,69300,True,True,0,0
0,69400,True,True,0,0
0,69500,True,True,0,0
0,69600,True,True,0,0
0,69700,True,True,0,0
0,69800,True,True,0,0
0,69900,True,True,0,0
0,70000,True,True,0,0
0,70100,True,True,0,0
0,70200,True,True,0,0
0,70300,True,True,0,0
0,70400,True,True,0,0
0,70500,True,True,0,0
0,70600,True,True,0,0
0,70700,True,True,0,0
0,70800,True,True,0,0
0,70900,True,True,0,0
0,71000,True,True,0,0
0,71100,True,True,0,0
0,71200,True,True,0,0
0,71300,True,True,0,0
0,71400,True,True,0,0
0,71500,True,True,0,0
0,71600,True,True,0,0
0,71700,True,True,0,0
0,71800,True,True,0,0
0,71900,True,True,0,0
0,72000,True,True,0,0
0,72100,True,True,0,0
0,72200,True,True,0,0
0,72300,True,True,0,0
0,72400,True,True,0,0
0,72500,True,True,0,0
0,72600,True,True,0,0
0,72700,True,True,0,0
0,72800,True,True,0,0
0,72900,True,True,0,0
0,73000,True,True,0,0
0,73100,True,True,0,0
0,73200,True,True,0,0
0,73300,True,True,0,0
0,73400,True,True,0,0
0,73500,True,True,0,0
0,73600,True,True,0,0
0,73700,True,True,0,0
0,73800,True,True,0,0
0,73900,True,True,0,0
0,74000,True,True,0,0
0,74100,True,True,0,0
0,74200,True,True,0,0
0,74300,True,True,0,0
0,74400,True,True,0,0
0,74500,True,True,0,0
0,74600,True,True,0,0
0,74700,True,True,0,0
0,74800,True,True,0,0
0,74900,True,True,0,0
0,75000,True,True,0,0
0,75100,True,True,0,0
0,75200,True,True,0,0
0,75300,True,True,0,0
0,75400,True,True,0,0
0,75500,True,True,0,0
0,75600,True,True,0,0
0,75700,True,True,0,0
0,75800,True,True,0,0
0,75900,True,True,0,0
0,76000,True,True,0,0
0,76100,True,True,0,0
0,76200,True,True,0,0
0,76300,True,True,0,0
0,76400,True,True,0,0
0,76500,True,True,0,0
0,76600,True,True,0,0
0,76700,True,True,0,0
0,76800,True,True,0,0
0,76900,True,True,0,0
0,77000,True,True,0,0
0,77100,True,True,0,0
0,77200,True,True,0,0
0,77300,True,True,0,0
0,77400,True,True,0,0
0,77500,True,True,0,0
0,77600,True,True,0,0
0,77700,True,True,0,0
0,77800,True,True,0,0
0,77900,True,True,0,0
0,78000,True,True,0,0
0,78100,True,True,0,0
0,78200,True,True,0,0
0,78300,True,True,0,0
0,78400,True,True,0,0
0,78500,True,True,0,0
0,78600,True,True,0,0
0,78700,True,True,0,0
0,78800,True,True,0,0
0,78900,True,True,0,0
0,79000,True,True,0,0
0,79100,True,True,0,0
0,79200,True,True,0,0
0,79300,True,True,0,0
0,79400,True,True,0,0
0,79500,True,True,0,0
0,79600,True,True,0,0
0,79700,True,True,0,0
0,79800,True,True,0,0
0,79900,True,True,0,0
0,80000,True,True,0,0
0,80100,True,True,0,0
0,80200,True,True,0,0
0,80300,True,True,0,0
0,80400,True,True,0,0
0,80500,True,True,0,0
0,80600,True,True,0,0
0,80700,True,True,0,0
0,80800,True,True,0,0
0,80900,True,True,0,0
0,81000,True,True,0,0
0,81100,True,True,0,0
0,81200,True,True,0,0
0,81300,True,True,0,0
0,81400,True,True,0,0
0,81500,True,True,0,0
0,81600,True,True,0,0
0,81700,True,True,0,0
0,81800,True,True,0,0
0,81900,True,True,0,0
0,82000,True,True,0,0
0,82100,True,True,0,0
0,82200,True,True,0,0
0,82300,True,True,0,0
0,82400,True,True,0,0
0,82500,True,True,0,0
0,82600,True,True,0,0
0,82700,True,True,0,0
0,82800,True,True,0,0
0,82900,True,True,0,0
0,83000,True,True,0,0
0,83100,True,True,0,0
0,83200,True,True,0,0
0,83300,True,True,0,0
0,83400,True,True,0,0
0,83500,True,True,0,0
0,83600,True,True,0,0
0,83700,True,True,0,0
0,83800,True,True,0,0
0,83900,True,True,0,0
0,84000,True,True,0,0
0,84100,True,True,0,0
0,84200,True,True,0,0
0,84300,True,True,0,0
0,84400,True,True,0,0
0,84500,True,True,0,0
0,84600,True,True,0,0
0,84700,True,True,0,0
0,84800,True,True,0,0
0,84900,True,True,0,0
0,85000,True,True,0,0
0,85100,True,True,0,0
0,85200,True,True,0,0
0,85300,True,True,0,0
0,85400,True,True,0,0
0,85500,True,True,0,0
0,85600,True,True,0,0
0,85700,True,True,0,0
0,85800,True,True,0,0
0,85900,True,True,0,0
0,86000,True,True,0,0
0,86100,True,True,0,0
0,86200,True,True,0,0
0,86300,True,True,0,0
0,86400,True,True,0,0
0,86500,True,True,0,0
0,86600,True,True,0,0
0,86700,True,True,0,0
0,86800,True,True,0,0
0,86900,True,True,0,0
0,87000,True,True,0,0
0,87100,True,True,0,0
0,87200,True,True,0,0
0,87300,True,True,0,0
0,87400,True,True,0,0
0,87500,True,True,0,0
0,87600,True,True,0,0
0,87700,True,True,0,0
0,87800,True,True,0,0
0,87900,True,True,0,0
0,88000,True,True,0,0
0,88100,True,True,0,0
0,88200,True,True,0,0
0,88300,True,True,0,0
0,88400,True,True,0,0
0,88500,True,True,0,0
0,88600,True,True,0,0
0,88700,True,True,0,0
0,88800,True,True,0,0
0,88900,True,True,0,0
0,89000,True,True,0,0
0,89100,True,True,0,0
0,89200,True,True,0,0
0,89300,True,True,0,0
0,89400,True,True,0,0
0,89500,True,True,0,0
0,89600,True,True,0,0
0,89700,True,True,0,0
0,89800,True,True,0,0
0,89900,True,True,0,0
0,90000,True,True,0,0
0,90100,True,True,0,0
0,90200,True,True,0,0
0,90300,True,True,0,0
0,90400,True,True,0,0
0,90500,True,True,0,0
0,90600,True,True,0,0
0,90700,True,True,0,0
0,90800,True,True,0,0
0,90900,True,True,0,0
0,91000,True,True,0,0
0,91100,True,True,0,0
0,91200,True,True,0,0
0,91300,True,True,0,0
0,91400,True,True,0,0
0,91500,True,True,0,0
0,91600,True,True,0,0
0,91700,True,True,0,0
0,91800,True,True,0,0
0,91900,True,True,0,0
0,92000,True,True,0,0
0,92100,True,True,0,0
0,92200,True,True,0,0
0,92300,True,True,0,0
0,92400,True,True,0,0
0,92500,True,True,0,0
0,92600,True,True,0,0
0,92700,True,True,0,0
0,92800,True,True,0,0
0,92900,True,True,0,0
0,93000,True,True,0,0
0,93100,True,True,0,0
0,93200,True,True,0,0
0,93300,True,True,0,0
0,93400,True,True,0,0
0,93500,True,True,0,0
0,93600,True,True,0,0
0,93700,True,True,0,0
0,93800,True,True,0,0
0,93900,True,True,0,0
0,94000,True,True,0,0
0,94100,True,True,0,0
0,94200,True,True,0,0
0,94300,True,True,0,0
0,94400,True,True,0,0
0,94500,True,True,0,0
0,94600,True,True,0,0
0,94700,True,True,0,0
0,94800,True,True,0,0
0,94900,True,True,0,0
0,95000,True,True,0,0
0,95100,True,True,0,0
0,95200,True,True,0,0
0,95300,True,True,0,0
0,95400,True,True,0,0
0,95500,True,True,0,0
0,95600,True,True,0,0
0,95700,True,True,0,0
0,95800,True,True,0,0
0,95900,True,True,0,0
0,96000,True,True,0,0
0,96100,True,True,0,0
0,96200,True,True,0,0
0,96300,True,True,0,0
0,96400,True,True,0,0
0,96500,True,True,0,0
0,96600,True,True,0,0
0,96700,True,True,0,0
0,96800,True,True,0,0
0,96900,True,True,0,0
0,97000,True,True,0,0
0,97100,True,True,0,0
0,97200,True,True,0,0
0,97300,True,True,0,0
0,97400,True,True,0,0
0,97500,True,True,0,0
0,97600,True,True,0,0
0,97700,True,True,0,0
0,97800,True,True,0,0
0,97900,True,True,0,0
0,98000,True,True,0,0
0,98100,True,True,0,0
0,98200,True,True,0,0
0,98300,True,True,0,0
0,98400,True,True,0,0
0,98500,True,True,0,0
0,98600,True,True,0,0
0,98700,True,True,0,0
0,98800,True,True,0,0
0,98900,True,True,0,0
0,99000,True,True,0,0
0,99100,True,True,0,0
0,99200,True,True,0,0
0,99300,True,True,0,0
0,99400,True,True,0,0
0,99500,True,True,0,0
0,99600,True,True,0,0
0,99700,True,True,0,0
0,99800,True,True,0,0
0,99900,True,True,0,0
0,100000,True,True,0,0
0,100100,True,True,0,0
0,100200,True,True,0,0
0,100300,True,True,0,0
0,100400,True,True,0,0
0,100500,True,True,0,0
0,100600,True,True,0,0
0,100700,True,True,0,0
0,100800,True,True,0,0
0,100900,True,True,0,0
0,101000,True,True,0,0
0,101100,True,True,0,0
0,101200,True,True,0,0
0,101300,True,True,0,0
0,101400,True,True,0,0
0,101500,True,True,0,0
0,101600,True,True,0,0
0,101700,True,True,0,0
0,101800,True,True,0,0
0,101900,True,True,0,0
0,102000,True,True,0,0
0,102100,True,True,0,0
0,102200,True,True,0,0
0,102300,True,True,0,0
0,102400,True,True,0,0
0,102500,True,True,0,0
0,102600,True,True,0,0
0,102700,True,True,0,0
0,102800,True,True,0,0
0,102900,True,True,0,0
0,103000,True,True,0,0
0,103100,True,True,0,0
0,103200,True,True,0,0
0,103300,True,True,0,0
0,103400,True,True,0,0
0,103500,True,True,0,0
0,103600,True,True,0,0
0,103700,True,True,0,0
0,103800,True,True,0,0
0,103900,True,True,0,0
0,104000,True,True,0,0
0,104100,True,True,0,0
0,104200,True,True,0,0
0,104300,True,True,0,0
0,104400,True,True,0,0
0,104500,True,True,0,0
0,104600,True,True,0,0
0,104700,True,True,0,0
0,104800,True,True,0,0
0,104900,True,True,0,0
0,105000,True,True,0,0
0,105100,True,True,0,0
0,105200,True,True,0,0
0,105300,True,True,0,0
0,105400,True,True,0,0
0,105500,True,True,0,0
0,105600,True,True,0,0
0,105700,True,True,0,0
0,105800,True,True,0,0
0,105900,True,True,0,0
0,106000,True,True,0,0
0,106100,True,True,0,0
0,106200,True,True,0,0
0,106300,True,True,0,0
0,106400,True,True,0,0
0,106500,True,True,0,0
0,106600,True,True,0,0
0,106700,True,True,0,0
0,106800,True,True,0,0
0,106900,True,True,0,0
0,107000,True,True,0,0
0,107100,True,True,0,0
